ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11559,0,0,0.62,0,0.62
9460,0.16,0.06,0,0,0.22
3437,0.18,0.14,0,0.05,0.37
14325,0.71,0.55,0,0.19,1.45
4344,0.08,0.06,0,0.01,0.15
5450,2.31,0.62,0.14,0.04,3.12
1933,0,0.04,0,0.01,0.05
12827,0.07,0.05,0,0.01,0.13
15387,0.76,0.7,0.02,0.18,1.66
10231,0.01,0,0,0,0.01
11788,0,0,0.18,0,0.18
8671,0,0,0.03,0,0.03
17128,0.06,0,0,0,0.06
4895,1.44,0.83,0.26,0.25,2.78
7860,0.08,0.03,0,0.01,0.12
5453,0.23,0.16,0,0.03,0.42
5845,0.13,0,0,0.01,0.14
4392,0.22,0.21,0,0.05,0.48
2111,0.03,0.24,0,0.05,0.32
11305,0.08,0,0,0.01,0.08
19173,0.09,0,0.04,0.01,0.14
15735,0.08,0,0,0.01,0.09
5328,0.05,0,0,0,0.05
1518,0.11,0.08,0,0.03,0.21
15605,0.45,0.35,0,0.12,0.91
11931,4.09,3.73,0.38,1.38,9.59
4618,0,0.04,0,0.01,0.05
6368,0.04,0,0,0,0.05
3050,0.33,0.16,0.36,0.08,0.93
14102,0.13,0.5,0,0.09,0.72
7370,0.05,0.04,0.05,0.01,0.15
8010,0.06,0,0,0,0.06
7618,0,0,0.19,0,0.19
11068,0,0,0.05,0.05,0.1
11845,0,0,0.05,0,0.05
891,0.61,0.26,0,0.04,0.91
5390,0,0,0.1,0,0.1
16883,0.08,0.02,0,0,0.11
1475,0.13,0.01,0,0.01,0.15
4358,0,0.03,0,0.01,0.04
12183,0.11,0.08,0,0.02,0.21
10688,0.01,0.01,0,0,0.02
13018,1.45,1.29,0.12,0.46,3.33
16040,0.05,0.03,0,0.01,0.09
5397,0.12,0.08,0,0.01,0.22
4216,0.08,0.06,0,0.02,0.16
8626,0.1,0.04,0,0,0.14
14695,0,0.12,0,0.02,0.13
3308,0,0,0.3,0,0.3
5011,0.14,0.09,0,0.02,0.25
3816,0.98,0.53,0,0.06,1.57
10337,0.23,0.18,0,0.06,0.46
6382,0.58,0.03,0,0.01,0.62
10676,0.05,0.01,0,0,0.07
8430,0.06,0,0,0,0.07
9164,0.05,0.04,0,0.01,0.1
1169,0,0,0.05,0,0.05
14503,0,0.06,0,0.01,0.06
12587,0.49,0,0.01,0.75,1.25
19003,0.07,0,0,0.01,0.07
6065,0,0,0.51,0,0.51
6059,0.5,0.14,0,0.07,0.71
15025,0.15,0.3,0,0.09,0.54
15127,0.7,0.5,0.02,0.12,1.35
1770,0,0,0.1,0,0.1
12974,0.74,0.03,0,0.12,0.89
4874,3.4,1.3,0.15,0.22,5.07
720,0,0,0.53,0,0.53
10541,0,0,0.02,0,0.02
10704,0.15,0.1,0.38,0.04,0.68
14472,0.3,0.22,0.3,0.05,0.88
13777,0.04,0.02,0,0,0.06
18338,0.03,0,0,0,0.03
6820,0,0,0.41,0,0.41
7279,0.32,0.43,0,0.16,0.91
3117,0.81,0.04,0,0.01,0.86
17016,0.15,0.05,0,0,0.2
14069,0.32,0.25,0,0.11,0.68
16027,0,0,0.01,0,0.01
12096,0.67,0.25,0,0.02,0.93
19106,0.27,0.21,0,0.07,0.56
5107,0.33,0.03,0.21,0.03,0.61
7101,0.57,0.04,0,0.03,0.64
14510,0.07,0.02,0,0,0.09
623,0.07,0.42,0,0.14,0.64
13785,0.03,0.02,0,0.01,0.06
13674,10.83,2.71,4.18,0.42,18.14
19770,0.08,0,0,0.01,0.09
17406,0,0,0.32,0,0.32
46,0.09,0,0,0.01,0.1
6347,0.01,0,0.08,0,0.09
15810,0.41,0.28,0,0.05,0.74
8719,0.35,0.24,0,0.04,0.63
6971,0.78,0.18,0.03,0,1
10454,0.13,0,0.14,0.02,0.29
6181,0.07,0,0.01,0.01,0.08
7460,0.11,0.04,0,0.02,0.17
7942,0.04,0.01,0,0,0.05
11232,0.11,0.19,0,0.07,0.37
11939,1.85,1.04,0,0.13,3.02
6578,0.31,0.22,0,0.05,0.58
14611,0.34,0.09,0,0.04,0.46
4513,0.19,0.18,0,0.07,0.43
5316,0.62,0.18,0.01,0.03,0.83
14444,0.03,0.02,0,0.01,0.06
14642,0.23,0.07,0,0.01,0.3
13129,0,0,0.12,0,0.12
11160,0.65,0.51,0,0.17,1.34
6992,0.79,0.71,0.01,0.18,1.69
15850,0.17,0.12,0.71,0.07,1.07
17660,0.02,0.01,0,0,0.04
13574,0.75,0.19,0,0.03,0.97
14331,0.42,0.21,0.11,0.1,0.84
6614,3.81,0.63,0,0.68,5.12
11892,2.5,0.16,0.01,0.42,3.08
12648,0,0,0.02,0,0.02
14410,0.12,0.17,0,0.04,0.33
12103,0.17,0.01,0,0.01,0.19
1498,0.05,0.04,0.21,0.02,0.32
18347,0,0,0.08,0,0.08
8531,0.55,0.14,0,0.02,0.71
1528,0.03,0.01,0,0,0.04
4909,0,0,0.09,0,0.09
4699,2.42,0.91,1.15,0.13,4.61
12011,0,0,0.02,0,0.02
9568,0.86,0,2.55,0.02,3.42
14233,0,0,0.06,0,0.06
15734,0.03,0.01,0,0,0.05
5474,0,0,0.02,0,0.02
10924,0.01,0,0,0,0.01
12991,0.04,0.03,0,0.01,0.08
11130,0.09,0,0,0.01,0.1
8126,0,0,0.02,0,0.02
11227,0.24,0.31,0.01,0.11,0.67
2822,0.04,0.03,0.36,0.01,0.45
16237,0.36,0.11,0,0.02,0.48
4360,0.1,0.05,0,0.01,0.16
3604,0,0,0.5,0,0.5
2162,0.24,0.54,0.01,0.18,0.98
15913,0,0,0.07,0,0.07
13941,0.02,0.01,0,0,0.02
12120,0,0,0.05,0,0.05
18538,0.35,0.27,0,0.09,0.71
436,0.23,0.27,0,0.16,0.66
19224,0,0.02,0,0,0.02
11674,0.04,0.01,0,0,0.05
15157,0.12,0.08,0,0.01,0.21
2496,0.43,0.88,0,0.18,1.48
7629,0,0,0.16,0,0.16
9290,0,0,0.12,0,0.12
3687,0,0,0.01,0,0.01
7689,0,0,1.45,0,1.45
9116,0,0,0.07,0,0.07
11560,0,0.07,0,0.01,0.08
15942,0.05,0.04,0,0.01,0.09
18807,0.23,0.41,0,0.09,0.73
9918,0,0,0.08,0,0.08
5130,0.12,0,0,0.01,0.13
8001,0.36,0.28,0.22,0.09,0.96
16550,0,0,0.02,0,0.02
2362,0.14,0.06,0,0.03,0.23
1725,0,0,0.08,0,0.08
18169,0.05,0.03,0,0.01,0.08
8157,0,0.01,0,0,0.01
11623,0.19,0.01,0,0.02,0.21
13232,0.68,0,0,2.46,3.14
14212,0.15,0.11,0,0.02,0.28
10826,0,0,0.16,0,0.16
5118,0.11,0.03,0,0.01,0.15
13794,0.27,0.18,0.09,0.08,0.62
10440,0.06,0.02,0,0,0.08
2065,0.04,0.02,0,0,0.06
6031,0.1,0.06,0,0.02,0.18
13070,0.47,0.01,0,0.04,0.52
5433,0,0,0.46,0.03,0.49
404,0.05,0.02,0,0,0.07
12149,0.01,0,0,0,0.02
3372,0,0,0.12,0,0.12
9017,0.53,0.36,0.05,0.08,1.02
9875,0,0,0.04,0,0.04
8138,0.15,0.04,0,0.01,0.2
9883,0,0,0.02,0,0.02
19220,0.23,0.18,0,0.06,0.48
11083,0,0,0.15,0.01,0.16
11302,0.29,0.07,0,0.01,0.37
7187,2.28,0.02,0.08,0,2.37
7804,0.18,0.08,0,0.02,0.28
11861,0,0.01,0,0,0.01
2148,0.07,0,0,0.01,0.08
19726,1.37,0.28,0.03,0.02,1.69
1244,0.33,0.03,0.04,0.03,0.43
17172,0.2,0.03,0,0.02,0.26
9438,0.15,0,0,0.01,0.17
10479,0.07,0.01,0,0.01,0.09
12277,0.02,0,0,0,0.02
17702,0.21,0,0,0.17,0.38
13393,0.14,0.12,0,0.02,0.28
19883,0.1,0.07,0.02,0.02,0.2
15986,0.16,0,0,0.01,0.17
2649,0,0.04,0,0,0.04
11456,0.06,0.05,0,0.02,0.12
7715,0.47,0.23,0,0.07,0.77
7104,0,0,0.01,0,0.01
5487,0,0.07,0.13,0.02,0.22
5792,0.16,0.04,0,0.01,0.2
18642,0.13,0.04,0,0.04,0.2
822,0.09,0.02,0,0,0.12
3912,0.1,0.07,0,0.01,0.19
2775,0.28,0.1,0,0.01,0.39
6981,0.05,0.1,0,0.01,0.16
5933,0,0.03,0,0.01,0.04
8404,0.12,0.09,0,0.03,0.24
8879,0.06,0,0,0,0.06
10218,0,0,0.12,0,0.12
19119,0.03,0.02,0,0,0.06
10402,0.48,0.16,0,0.02,0.66
9955,0.02,0,0,0.01,0.03
14311,0.59,0.14,0.81,0.02,1.56
10747,0.01,0,0,0,0.02
8237,0.02,0.06,0,0.01,0.09
18853,0.13,0.04,0,0.01,0.18
11450,0,0,0.27,0,0.27
5919,0.72,0.3,0.01,0.09,1.12
8557,0.23,0.15,0.2,0.07,0.65
843,0,0.02,0,0.01,0.03
1666,0.73,0.19,0,0.03,0.94
6651,0,0,0.06,0,0.06
13084,0,0,0.05,0,0.05
12492,0,0,0.19,0,0.19
12058,0.03,0.02,0,0.01,0.06
1394,0.14,0.05,0,0,0.19
1118,0.12,0.03,0,0.01,0.16
3990,0.51,0.28,0.01,0.08,0.88
16486,1.19,0.07,0.05,0.2,1.5
9712,0.08,0.35,0,0.06,0.49
13682,0.06,0.02,0,0.01,0.09
3934,0,0,0.04,0,0.04
8251,0.08,0.03,0,0,0.12
18654,0,0,0.01,0,0.01
8294,0.1,0.07,0,0.03,0.2
2740,0,0,0.02,0,0.02
218,0,0.02,0,0,0.02
12166,0.11,0.08,0,0.03,0.22
15952,0.07,0,0,0.01,0.08
16222,0.07,0.03,0,0.02,0.11
19464,0.04,0,0,0,0.05
7173,0,0,0.26,0,0.26
15542,0.2,0.24,0,0.05,0.48
2356,0.05,0.01,0,0,0.06
5350,0.65,0.17,0,0.02,0.84
19163,0,0,0.04,0,0.04
7377,0,0,0.74,0,0.74
9838,0.4,0.33,0,0.09,0.82
18850,0,0,0.03,0,0.03
17570,0,0.02,0,0,0.02
11345,0.03,0.04,0,0.01,0.08
3952,0.01,0,0,0,0.01
2579,3.22,1.69,0,0.2,5.12
18565,0.94,0,0,0.06,0.99
17765,0.13,0.04,0.19,0.03,0.38
16529,0.09,0.02,0,0,0.11
7717,0,0.03,0,0.01,0.04
9852,1.48,0.39,0,0.19,2.07
9527,0.05,0.03,0.21,0.02,0.3
17717,0.01,0.01,0,0,0.03
16882,0.68,0.47,0,0.08,1.23
3470,0.17,0.06,0,0.02,0.26
7182,0.23,0.07,0,0.01,0.31
15282,1.54,1.07,0,0.28,2.88
5148,0.01,0.16,0.09,0.03,0.28
3499,0.04,0,0,0,0.04
3881,0.1,0.02,0,0.01,0.13
11695,0.08,0.05,0,0.01,0.15
1572,0.61,0.56,0,0.11,1.28
19256,0.34,0.44,0,0.15,0.93
13659,0.02,0.03,0.05,0.01,0.12
16922,0.01,0.01,0,0,0.03
6461,0.71,0.48,0,0.08,1.27
8650,2.99,1.92,0.1,0.51,5.51
11050,0,0,0.3,0,0.3
14638,0.16,0.67,0,0.23,1.06
10987,0.02,0,0,0,0.02
1891,0.01,0.05,0,0.02,0.08
15758,0.1,0.01,0.05,0.01,0.17
18614,0.22,0.03,0,0.02,0.26
1325,0.08,0,0.16,0,0.24
5179,0.16,0.11,0.56,0.06,0.89
18061,1.06,0.91,0,0.23,2.2
13772,0.1,0.04,0.06,0.01,0.22
15791,0.22,0.15,0,0.03,0.39
4515,0,0,0.01,0,0.01
10848,0.01,0.03,0,0,0.04
1205,0.61,0.47,0.11,0.1,1.29
7610,0.26,0.01,0,0.03,0.29
6718,0.11,0.09,0,0.02,0.22
9064,0.91,0.39,0,0.13,1.43
5779,0,0,0.22,0,0.22
10918,0,0,0.07,0,0.07
10409,0.11,0.08,0.17,0.03,0.38
11106,0,0,0.05,0,0.05
9441,0.7,0.35,0.39,0.04,1.48
3728,0,0.06,0,0.01,0.08
19727,0,0,0.03,0,0.03
6773,0.02,0,0,0,0.02
19866,0,0,0.02,0,0.02
18269,0.09,0.04,0,0.01,0.14
2760,0.28,0.22,0,0.07,0.58
58,0.08,0.12,0,0.05,0.25
6004,0,0.04,0,0,0.04
17568,0.24,0.04,0,0.02,0.3
18582,0,0,0.01,0,0.01
11894,0,0.03,0,0,0.04
12060,0.08,0,0,0.01,0.08
10931,0.2,0,0,0.02,0.23
2810,0,0.02,0,0,0.03
9998,0.08,0.15,0,0.09,0.32
6436,0.12,0.2,0,0.06,0.38
3035,0.04,0,0,0,0.04
17762,0.49,0.38,0.26,0.13,1.27
4570,0.05,0.04,0,0.01,0.1
15909,0.58,0,0,0.03,0.61
5520,0,0,0.12,0,0.12
11723,0,0.02,0,0,0.03
6771,0.11,0,0,0.01,0.12
2443,1.47,0.38,0.19,0.1,2.14
6870,0.05,0.03,0,0.01,0.09
7781,0.14,0.15,0.03,0.06,0.37
10928,0.02,0.02,0,0,0.04
7662,0.01,0,0,0,0.02
19074,0.13,0,0,0.01,0.14
15281,0.26,0.12,0,0.04,0.41
10530,0.05,0.01,0,0,0.06
9862,0.64,0.02,0,0.1,0.77
609,0.32,0.04,0.11,0.04,0.51
1960,0.02,0.01,0,0,0.03
4254,0,0.06,0,0.01,0.07
3004,0,0,0.06,0,0.06
12722,0,0.02,0,0,0.02
12618,0.21,0.17,0,0.06,0.43
10012,0.03,0.03,0,0.01,0.06
9380,0.59,1.83,0.73,0.35,3.5
7181,4.79,1.9,0,0.69,7.37
1324,0.96,0.04,0,0.08,1.09
19485,0.13,0.02,0,0.02,0.17
3408,0.02,0.02,0,0,0.04
3762,0.07,0.02,0,0.02,0.12
10582,0.45,0.64,0,0.14,1.23
3333,0.02,0.88,0,0.08,0.99
11530,0.25,0.01,0,0.02,0.27
14272,0.1,0.07,0,0.01,0.17
2536,1.41,0.05,0,0.23,1.7
17657,0,0.02,0,0,0.02
19171,0.22,0.17,0.14,0.06,0.58
19455,0.04,0,0,0,0.04
6607,0,0.08,0,0.01,0.09
19949,0.06,0,0,0.01,0.07
3436,0.14,0,0,0.01,0.15
1908,0.23,0.14,0.12,0.04,0.53
6888,0.01,0.06,0,0.02,0.09
14834,0.26,0.09,0,0.03,0.38
7784,0.17,0,0,0.01,0.18
14158,0.16,0.12,0,0.04,0.32
10567,0.1,0.04,0,0,0.14
16686,0,0,0.01,0,0.01
16187,0,0,0.14,0,0.14
9848,0.64,0.5,0,0.17,1.31
14155,0,0,0.03,0,0.03
12589,0.81,0.59,0.01,0.26,1.67
3041,0.04,0.03,0,0,0.07
30,0.16,0.11,0,0.02,0.29
1824,0.17,0.2,0.2,0.07,0.64
4158,0.24,0.28,0,0.05,0.56
4367,0.1,0.63,0,0.34,1.07
12713,0,0,0.06,0,0.06
5253,0.03,0.02,0,0.01,0.06
3769,0.05,0,0,0,0.05
9328,0,0,0.09,0,0.09
3420,0.8,0.63,0,0.21,1.64
18964,0.18,0.05,0,0.01,0.24
1957,0.05,0.02,0,0,0.07
3801,0.01,0.01,0,0,0.02
9900,4.23,3.37,3.08,0.65,11.33
5747,0.94,0.04,0,0.01,0.98
5926,0.07,0.03,0,0,0.1
2293,0.14,0.09,0,0.02,0.24
11891,0.7,0.11,0,0.06,0.87
19507,0,0.01,0,0,0.02
17451,0.04,0.03,0,0,0.07
10005,0,0,0.42,0,0.42
12635,0,0,0.06,0,0.06
14182,3.25,1.84,1.03,0.47,6.59
1100,0.18,0.07,0,0,0.25
18103,0.25,0.09,0.12,0.01,0.46
12356,0.23,0.12,0,0.04,0.39
16081,0.34,0.18,0,0.02,0.55
1186,0.46,0.29,1.96,0.07,2.79
18650,0.13,0.03,0,0,0.16
4737,0.21,0.06,0,0.02,0.29
5813,0.32,0.33,0.15,0.15,0.96
3415,0.12,0.09,0,0.03,0.24
9431,0.24,0.07,0,0.07,0.38
16287,0,0.01,0,0,0.02
12741,0.1,0,0,0.01,0.11
12239,0.03,0.05,0,0.01,0.09
14071,0.12,0,0,0.01,0.13
17744,0,0.03,0,0.01,0.04
18017,2.11,1.11,0.72,0.3,4.25
13763,0.31,0.24,0,0.06,0.61
11173,0.11,0.08,0.07,0.03,0.29
18730,0,0.01,0,0,0.01
17162,0.04,0.02,0,0.01,0.06
10021,1.07,0.04,0.02,0.17,1.3
7017,0.32,0.22,0.01,0.1,0.65
3692,0.17,0.05,0,0.01,0.23
4988,0.1,0.03,0.12,0.04,0.28
394,0.47,0.36,0,0.12,0.95
7876,0.31,0.01,0,0.02,0.34
1381,0,0,0.03,0,0.03
14950,0,0,0.01,0,0.01
18309,0,0,0.01,0,0.01
2906,0.02,0.02,0,0.01,0.04
16010,0,0,0.03,0,0.03
11873,0,0,0.07,0,0.07
842,0.03,0,0,0,0.03
11301,0.01,0.01,0,0,0.02
15660,1.15,1.11,0,0.4,2.65
16848,0.2,0.07,0,0,0.27
13235,1.22,0.05,0,0.01,1.29
12349,0.06,0.03,0,0.02,0.12
16820,0,0,0.26,0.05,0.31
19657,1.44,0.73,0.04,0.22,2.44
4907,0,0,0.09,0,0.09
16290,0.24,0.19,0,0.06,0.5
5411,0.12,0.03,0,0.01,0.16
12217,0.29,0,0,0.02,0.31
12213,0.48,1.29,0.02,0.25,2.05
7865,0.26,0.39,0.12,0.14,0.92
9147,0,0,0.01,0,0.01
14009,0.35,0.22,0,0.1,0.67
16514,0,0,0.02,0,0.02
19092,0.03,0.02,0.28,0.02,0.35
6555,0,0,0.1,0,0.1
6014,0.37,0.02,0,0.03,0.43
19201,0,0,0.02,0,0.02
12048,0,0,0.2,0.01,0.21
1003,0.02,0,0,0,0.03
19213,0,0,0.1,0,0.1
17682,0.19,0.06,0,0.01,0.26
8924,0.2,0.42,0,0.05,0.67
3233,0.03,0,0,0,0.03
12817,0.09,0,0,0.01,0.1
18284,1,0.04,0,0.16,1.2
15678,0.23,0.14,0,0.04,0.4
354,0,0.02,0,0,0.02
10597,0,0.02,0,0.01,0.02
19647,0.37,0.01,0,0.06,0.44
19606,0,0,0.05,0,0.05
13243,0.55,0.21,0,0.16,0.92
14079,1.02,0.36,1.13,0.23,2.73
13101,2.49,0.98,1.57,0.15,5.19
13009,0,0,0.03,0,0.03
13956,0,0,0.04,0,0.04
9241,0.06,0.02,0,0,0.08
11916,0.34,0.02,0,0.03,0.39
12841,0,0,0.11,0,0.11
7890,0.08,0,0,0.01,0.09
504,0,0,0.03,0,0.03
5406,0.23,0.07,0,0.01,0.31
16746,1.45,0.55,0.02,0.19,2.21
19463,0,0,0.02,0,0.02
3791,0.15,0.01,0,0.01,0.17
1209,0,0,0.07,0,0.07
16952,0,0.01,0,0,0.02
11248,0.1,0.08,0,0.03,0.21
1763,0.16,0,0,0.01,0.17
1019,0.06,0.15,0.07,0.05,0.33
9860,0,0,0.71,0.05,0.76
13649,0,0,0.03,0,0.03
14702,0,0.02,0,0,0.02
12056,1.42,0.36,0.03,0.07,1.88
11874,0.05,0.01,0,0.01,0.07
3503,0.07,0,0,0,0.07
3917,0,1.01,0,0.25,1.26
18534,0.06,0.03,0,0.01,0.1
9693,0.23,0.07,0.01,0.03,0.33
12854,0.13,0.1,0,0.03,0.26
11183,0.07,0.09,0,0.02,0.18
11082,0.01,0.01,0,0,0.03
13662,1.55,0.54,0.05,0.31,2.45
4935,26.93,0.63,0.28,0.47,28.31
13414,0.01,0,0,0,0.02
7835,0.08,0.2,0,0.03,0.31
16461,0.13,0.04,0,0.01,0.18
11711,0.11,0.01,0,0.1,0.22
18435,0.4,0,0,0.03,0.44
10733,0,0,0.06,0,0.06
10873,0,0,0.02,0,0.02
8726,0.09,0.06,0,0.01,0.17
5037,0,0,0.07,0,0.07
14074,0,0.03,0.06,0.01,0.11
12708,0.04,0.04,0.08,0.02,0.18
282,0.35,0,0,0.04,0.39
17746,0,0.01,0,0,0.01
19172,0.61,0.19,0,0.01,0.82
13347,0.07,0.03,0,0.01,0.11
16088,0.34,0.2,0,0.06,0.6
10335,0.02,0.01,0,0,0.03
19276,0.02,0.01,0,0,0.02
4537,0.11,0.08,0.19,0.03,0.41
19218,0.35,0,0,0.03,0.37
10152,0.09,0,0,0.01,0.1
1787,0,0,0.03,0,0.03
1189,0.37,0.47,0.54,0.07,1.45
18904,0.32,0.02,0,0,0.34
9135,0,0,0.18,0,0.18
18881,0,0,0.06,0,0.06
15677,0.11,0.03,0,0,0.15
14985,0.14,0.02,0.32,0.02,0.5
5776,0,0.02,0,0,0.02
8477,0.04,0.02,0,0,0.06
18275,0.03,0,0.05,0,0.08
18115,0.08,0,0,0.01,0.08
8056,0.12,0.03,0,0,0.15
858,0,0,0.07,0,0.07
8523,0.42,0.24,0.07,0.06,0.8
8065,0,0.02,0,0,0.03
11577,0,0,0.18,0.01,0.2
15161,0,0,0.08,0,0.08
18783,0.43,0.11,0,0.02,0.56
19291,0.09,0.03,0,0,0.12
2813,0.91,0.3,0.42,0.04,1.67
12419,0,0,0.02,0,0.02
16199,0.07,0.02,0,0,0.09
15257,0.11,0.03,0,0,0.14
13451,0.31,0.21,0,0.04,0.57
16659,0.71,2.4,0.02,0.4,3.53
6168,0.3,0.24,0,0.08,0.62
2409,0.02,0,0,0,0.02
17669,0.02,0.01,0,0,0.02
18569,0.04,0.19,0,0.04,0.27
19401,0,0.02,0,0,0.02
19925,0.84,0.05,0,0.01,0.9
13034,0,0,0.13,0,0.13
1065,0.13,0.03,0,0,0.16
16771,0.12,0,0,0.01,0.13
16601,0,0,0.05,0,0.05
5344,0.59,1.23,0,0.13,1.94
6234,1.41,0.51,0.01,0.17,2.1
1442,0.1,0.09,0,0.05,0.24
821,0,0,0.11,0,0.11
6911,0.01,0.01,0,0,0.03
2144,0.12,0.02,0,0.01,0.15
16867,0.05,0.09,0,0.02,0.15
13162,0.2,0.16,0,0.05,0.41
9523,0.1,0.06,0.08,0.01,0.24
10160,0.25,0.19,0,0.06,0.51
4735,0.32,0.2,0,0.05,0.57
12738,0.07,0.03,0,0,0.1
14452,0,0,0.08,0,0.08
19142,0.07,0.05,0,0.01,0.12
17296,0.29,0.07,0,0.01,0.37
4942,3.21,1.53,0.01,0.38,5.13
18982,0.22,0.08,0,0.01,0.31
1287,0.14,0.15,0,0.04,0.33
12304,0.57,0.26,0,0.08,0.91
13937,0.01,0,0,0,0.01
4981,0.09,0.01,0,0.01,0.11
1842,0.41,0.46,0.72,0.19,1.78
12355,1.55,0.81,0.04,0.21,2.62
10729,0.59,0.24,0.82,0.03,1.68
6289,0.6,0.01,0,0.76,1.37
6902,0,0,0.06,0,0.06
9486,0.3,0.11,0,0.01,0.42
9661,0.08,0,0,0.01,0.09
13313,0.09,0,0,0.01,0.09
6768,0.15,0.06,0.06,0.02,0.3
8241,0.18,0,0,0.01,0.2
16678,0.01,0,0,0,0.01
17085,0.01,0,0,0,0.02
921,0.32,0.24,0,0.02,0.57
9423,0,0,0.03,0,0.03
8264,0.04,0,0,0,0.04
13279,0,0.01,0,0,0.01
1286,0.76,0.48,0.02,0.12,1.39
1360,0,0,0.02,0,0.02
6853,0.05,0.01,0,0.01,0.07
14863,1.36,0.86,0.64,0.13,2.99
361,0,0.36,0,0.02,0.39
5828,0.05,0.02,0,0.02,0.09
10829,0.21,0.01,0,0,0.22
12264,0.28,0.35,0,0.06,0.69
12641,0.04,0,0,0,0.05
334,0.05,0,0,0,0.06
17389,0.13,0.1,0,0.03,0.27
18098,0.19,0.06,0,0.01,0.26
16943,0.13,0.21,0.01,0.08,0.43
17072,0.07,0.06,0,0.02,0.14
1509,0.12,0,0,0.01,0.12
15094,0.19,0.15,0,0.05,0.38
1493,0.37,0.25,0,0.04,0.66
3343,0,0,0.24,0,0.24
8057,0,0,0.29,0.02,0.31
5649,0,0,0.03,0,0.03
13418,0,0,0.39,0,0.39
19117,0.04,0.03,0.09,0.01,0.17
6311,0.14,0.17,0,0.09,0.39
9187,0.05,0.04,0,0.01,0.11
2795,0,0,0.1,0,0.1
8245,0,0,0.03,0,0.03
17070,0.55,0.4,0,0.11,1.06
18676,0.37,0.34,0,0.13,0.84
551,0,0,0.02,0,0.02
1564,0,0,0.23,0,0.23
12560,0,0,0.02,0,0.02
9466,0.05,0,0.01,0,0.06
14595,0.09,0.37,0,0.07,0.52
16567,0,0,0.02,0,0.02
2974,0.01,0,0.03,0,0.04
4615,0.1,0.08,0,0.02,0.2
17860,0.78,0,0,0.05,0.83
16074,0.09,0.44,0.03,0.09,0.66
16660,0.04,0,0,0,0.04
15035,0.2,0.06,0,0.01,0.27
6636,0.02,0.01,0,0,0.03
7895,0.01,0,0,0,0.02
12885,0,0,0.01,0,0.01
628,0,0,0.17,0,0.17
18521,0.32,0.33,0.05,0.14,0.84
3622,0.4,0.02,0,0.07,0.48
5117,0.03,0.02,0,0.01,0.06
19810,0.6,0.31,0.15,0.11,1.17
17831,0,0,0.02,0,0.02
14045,0.29,0.2,0,0.03,0.52
18855,0.07,0,0.06,0.01,0.14
11989,0,0,0.19,0,0.19
5912,0.14,0,0.06,0.01,0.21
5257,0.02,0.01,0,0,0.04
11416,0.06,0.04,0.1,0.02,0.22
16916,0.04,0.01,0,0,0.05
17188,0.23,0.65,0,0.11,0.99
15280,0.01,0.06,0,0.01,0.09
18297,0,0,0.35,0,0.35
6703,0.15,0.1,0,0.02,0.27
18065,0.16,0.12,0,0.04,0.32
10865,2.04,0.15,0,0.19,2.38
15125,0.31,0.01,0.03,0.05,0.39
15356,0.26,0.2,0,0.07,0.53
19120,0.07,0.02,0,0.01,0.1
3044,0.23,0.08,0,0.01,0.32
12652,0.47,0.52,0,0.12,1.1
7447,0.05,0.01,0,0,0.06
9457,0.08,0.06,0,0.02,0.16
6947,0.22,0.14,0.32,0.1,0.77
3339,0.27,0.07,0,0.01,0.35
17095,1.27,0.62,0.18,0.16,2.22
10040,0.75,0.22,0.05,0.12,1.15
2124,0.35,0.37,0.01,0.14,0.86
10615,0.02,2.79,0,0,2.81
4156,0.03,0,0,0,0.03
6381,0.72,0,0,0.06,0.78
9301,0.06,0.05,0,0.02,0.13
6346,1.43,0.05,0,0.03,1.52
2498,0,0,0.41,0.03,0.44
9756,0,0,0.02,0,0.02
481,0,0,0.06,0,0.06
18590,0,0,0.02,0,0.02
9894,0.04,0,0,0,0.04
18216,0,0,0.01,0,0.01
19354,0.03,0.02,0.04,0.01,0.1
6250,0,0,0.56,0,0.56
15104,0.39,0.4,0,0.16,0.95
3456,0,0,0.41,0,0.41
5003,0,0,0.01,0,0.01
8059,0,0,0.8,0,0.8
15039,0,0.02,0,0.01,0.02
9088,0.21,0,0,0.01,0.22
9226,0.01,0.04,0,0.01,0.06
7927,0,0,0.25,0,0.25
7961,0.19,0.07,0,0,0.27
16434,0,0.12,0,0.01,0.13
16351,0.05,0.02,0,0.01,0.07
4202,0,0,0.04,0,0.04
15688,0.07,0.03,0,0.01,0.12
8050,0.06,0.02,0,0,0.08
11455,0.24,0.19,0,0.08,0.51
13146,0.22,0.08,0.24,0.01,0.55
2589,0.08,0,0,0.01,0.09
9696,0.08,0.06,0,0.01,0.15
10849,0,0,0.04,0,0.04
5564,0.27,0.08,0,0.01,0.36
5994,0.06,0,0,0.01,0.07
1698,0.07,0.05,0,0.01,0.13
9011,0.32,0.01,0,0.05,0.38
2773,0,0.03,0,0,0.03
19182,0.02,0.13,0,0.04,0.19
7569,0,0,0.02,0,0.02
4646,0.09,0,0,0.01,0.1
17922,0.15,0.12,0,0.04,0.3
4140,0.03,0.02,0,0,0.06
11477,0.28,0.13,0.01,0.04,0.47
9573,1.32,1.08,0.04,0.39,2.83
8792,0,0,0.05,0,0.05
19724,0.17,0.18,0,0.03,0.38
10658,0.04,0.01,0,0,0.05
18873,0,0,0.07,0,0.07
17513,0.08,0,0,0.01,0.09
